1,joints,(0.053965493063607164,-0.5434399287211054,1.2630288286418692);(0.02265272192207808,-0.5837065617548578,1.2765771022350565);(0.022970198611893602,-0.5841319601046198,1.2771251594931856);(0.02282306454626555,-0.5846394936548822,1.2772105803997293);(0.016933276276268908,-0.5718963782297724,1.2480585125559047);(0.017725794534363695,-0.5728118459688776,1.2472903078706041);(0.017236306290306994,-0.5740854184137933,1.247664266014941);(-0.06740189440997606,-0.5818792025553339,1.3500483615607992);(-0.10113421179803377,-0.5346108118998163,1.2130421551228538);(0.029722793917336413,-0.5229932109820001,1.2917361168474928);(0.01987455687967772,-0.5082682411181085,1.2528406160236374);(-0.039193871472797445,-0.39270094437471564,1.4364932535500303);(-0.11580041148217683,-0.3788051943289393,1.1409196613640562);(-0.04352271281631952,-0.14779887003771003,1.466795331081845);(-0.01899311043771272,-0.2755425612436884,1.1243908612341658);(0.03703340045658583,-0.005279410909330207,1.4055338410944715);(0.05566339097467894,-0.40480742258897956,1.2092268562228456);(0.059169053058304735,0.05376477139123742,1.391917800745465);(0.07324629924742217,-0.42417985601297553,1.205875830939509);(0.042050122241654345,0.046698223520601434,1.3695309518189207);(0.05183927617517943,-0.450757090281164,1.202507725200154);(0.030853456775822588,0.005830365885580224,1.3918406872362867);(0.050585037986912676,-0.41923767728677924,1.2102983651966825);(-0.008703437675557188,0.08314572479628984,1.3340958861918226);(-0.12830745526107318,0.07656110655569498,1.153147770306565);(0.015131591777481981,0.46020894842275445,1.2744226476461664);(-0.09430611975940233,0.47471308307775323,1.11523314400623);(0.007577969650902697,0.8318840225232489,1.2588754969001785);(-0.1307589495972014,0.8469030817044623,1.0989808945269361);(0.015940933446564623,0.878873642255152,1.249124438716568);(-0.1336462954476691,0.8961694796574957,1.0942300467104689);(0.11269926927534575,0.9212214906705267,1.185641741594769);(-0.04484908380063539,0.96118670301565,1.0053227899880186);
2,joints,(0.06154790246382332,-0.5752169557781384,1.31631625836762);(0.02355734729662514,-0.6125475832195446,1.3279658707049709);(0.02381405705109215,-0.6129089661808178,1.3286304736700874);(0.023580302535444263,-0.6134890385837719,1.3287356050876002);(0.022546676038652423,-0.600171930429475,1.2984066980150561);(0.02331556105509377,-0.6012708612651989,1.2977051587966304);(0.02285571122065163,-0.6025062867374584,1.2981941776541095);(-0.07463601878389739,-0.6055107780666515,1.390503466334663);(-0.08834999328956031,-0.5575584837169811,1.2499251125571351);(0.0363426181067524,-0.5533141561718151,1.3405926564899306);(0.03132237219706154,-0.5383256741733715,1.3001316974130492);(-0.03983706323906803,-0.4122505553932354,1.4768790753749232);(-0.10145695036754035,-0.4019090005130932,1.168940507080875);(-0.06624991534754657,-0.15012287282659265,1.5139078350928645);(-0.019684455306381222,-0.2617846795292065,1.1144500227835994);(0.019578141211420062,0.013874699088795475,1.460739255156837);(0.06626393371716119,-0.34124208175851556,1.129022628274284);(0.035666857897192004,0.07990529081509858,1.452868178692184);(0.08571824902191735,-0.3515836068363354,1.1207271369365077);(0.029128094254880908,0.07361831488744765,1.4333852978614192);(0.06565510952368356,-0.3774355717868969,1.1270162912276607);(0.016818863390832904,0.026129063877327732,1.4483966382411342);(0.06221630895033455,-0.353935814735429,1.1339249314931255);(0.0052325660873947175,0.06678869710960834,1.3710478993323665);(-0.1143701327453556,0.05905723544494658,1.1888563262489658);(0.05789534473314858,0.440924488666518,1.3380084673133712);(-0.08143942704901122,0.4545190862445667,1.1200208815005641);(0.016046037017255786,0.8049057058124378,1.3656750844982486);(-0.11715631461247825,0.8361593416957691,1.068728432264648);(0.02000585669174767,0.8505015305309132,1.3594572471645694);(-0.11982240057095908,0.8865113190440967,1.0599867107537608);(0.11726208501949884,0.9036999872951343,1.313351061400495);(-0.029066466675251958,0.9510754874973133,0.9664539398816447);
3,joints,(0.06367119326885641,-0.6033434002403594,1.3440960112259657);(0.025566644218525295,-0.6395752756599761,1.3545956264481813);(0.02578134014900625,-0.6398089258674956,1.355333673511532);(0.025533951070865993,-0.6404034225944853,1.3554930563316614);(0.025270677354893092,-0.6281079976562834,1.3235834825084478);(0.02604313865002096,-0.6292954413894988,1.3230062748537332);(0.0255818881064266,-0.6304609506134368,1.3234544198260576);(-0.07772991881076395,-0.630188080549655,1.4072752545819551);(-0.08208339549902975,-0.586500438929019,1.2595408844993383);(0.03656909539993704,-0.5807184903625823,1.3650170590029032);(0.03375869169529379,-0.5673241345886565,1.3222730743930609);(-0.056014518070259686,-0.4351897566322661,1.49456769481757);(-0.08163224421743452,-0.42901784467738635,1.1709844420895845);(-0.07657045014504492,-0.17269188451808462,1.540154504333523);(0.007800544795355205,-0.24963081169169912,1.1362724031553537);(0.020188591626247768,-0.04697461712401876,1.4968445922479898);(0.11180481239851416,-0.3232602803711272,1.218014518474129);(0.03735118284519613,0.00474052590090266,1.4879366482839853);(0.13678918704088627,-0.336706909418521,1.2236519779310495);(0.03395445570047796,-0.014747253686604588,1.4735189999685556);(0.11842599436338842,-0.36600607919734485,1.2313473659799368);(0.019413723793587093,-0.043380933881220905,1.485600608144787);(0.10810331925447882,-0.33841863560718066,1.227374854241398);(0.0046174630492538254,0.047055366381587894,1.3770933847174913);(-0.10895357728306353,0.03559062204095951,1.1912945236311228);(0.07838004752691687,0.4148633451457643,1.3674631963715822);(-0.0802826218337208,0.4279655487533235,1.1179052020654947);(0.008637192842325572,0.7675278456206941,1.4104960884199411);(-0.11498883441392481,0.8143911631103181,1.0604764993534357);(0.008405949172338847,0.8119977982040071,1.4062206099972994);(-0.1174801670045048,0.8646599919791841,1.0517988230333597);(0.10456377193029821,0.8773668081756257,1.3765649746403963);(-0.023492135855594273,0.9292114646430635,0.9665405030594141);
4,joints,(0.05009522372410723,-0.6286348783482972,1.3803667674053652);(0.01045714402125307,-0.6619969093312684,1.3921211907852633);(0.010561664491157016,-0.6621086680402223,1.3929246986497386);(0.01028757998273798,-0.6626909458150331,1.3929663995493395);(0.014124610363702259,-0.6528754317273561,1.3602681780446513);(0.014827885567407093,-0.654106506060547,1.3597426662434084);(0.014239818691472492,-0.6551850521077577,1.360034579991196);(-0.0992359249897199,-0.645814486693329,1.443049321531151);(-0.08895730143858961,-0.6130160176267091,1.2892674388256349);(0.02007573181317278,-0.6039022886266175,1.4002479562748416);(0.022349902331094226,-0.5939876520146791,1.3555978561032755);(-0.0809917478866773,-0.4533048057069245,1.5202559629667742);(-0.07842309503330759,-0.4574699484815064,1.184374528585766);(-0.07517481325640253,-0.20289120907682806,1.560959557651375);(0.026801236807565174,-0.2688122176637116,1.2019058639396174);(0.012059845864037952,-0.12229115600485237,1.5321136215914233);(0.1085640647403998,-0.33489016528028875,1.3620019505012972);(0.027091146349172077,-0.07828963632482917,1.5210733661640627);(0.13080144011900852,-0.3463021897782746,1.3794434020508273);(0.019919090806703052,-0.10527091557878883,1.5131187239874346);(0.11269471132681795,-0.37204042906660467,1.3802825832952006);(0.009250772088031253,-0.12307452494997413,1.5227672705639346);(0.10385480606482454,-0.34785289401907354,1.3697825992692454);(0.004089147686223468,0.023029315371328282,1.3842560002792819);(-0.10276868110968641,0.001997661862784314,1.1953580701936228);(0.08432625317500063,0.3858966446409759,1.3744424307931407);(-0.08069673469736151,0.3981853342543182,1.1134109148968203);(0.003294397979239902,0.7264745152483519,1.406058820544575);(-0.11608466422631315,0.7862441456804808,1.0250240365255816);(0.0017973826222223849,0.7700506961832579,1.4014042491305811);(-0.11817555046155027,0.836849681187683,1.0144039193380816);(0.0891938813917441,0.8453062689791259,1.380874755441044);(-0.017837098897238293,0.9002658045778807,0.9358468154657824);
5,joints,(0.03955483727576431,-0.6463294520711496,1.3693899351637182);(-4.172779200378729e-05,-0.6799635186528756,1.3805454957763967);(6.99750375955932e-05,-0.6800921454763009,1.3813439819495497);(-0.00022720254538360907,-0.6806700721120431,1.3813189554493246);(0.004949214984199368,-0.6711690917348458,1.3492861154954252);(0.005612938780805432,-0.6723694696759774,1.3487579810898123);(0.004959791083356702,-0.6734563603734567,1.3489895972888288);(-0.11009546450851265,-0.6606210365628793,1.4299480083863554);(-0.0948951848554403,-0.6317973032331063,1.2781368952709553);(0.008790071238300168,-0.6217007532453134,1.3884354296605406);(0.012745543499013745,-0.6116486683225228,1.3446286905090628);(-0.09670137323019806,-0.4687455787992074,1.504437318770152);(-0.07472721382556263,-0.47852714804168484,1.1744594264309225);(-0.07029134861705605,-0.23252208975311062,1.5438484314362821);(0.031989324022552335,-0.288337309632261,1.2017441007773695);(0.013860623468181454,-0.15398084071632168,1.5071311506907759);(0.08993705653073486,-0.31708883193488857,1.353086157469016);(0.02671601914288696,-0.10898355093951961,1.4955828103701887);(0.1000094666373938,-0.31661661413665554,1.3643617990891752);(0.015484738279601895,-0.13388975409026882,1.4877975943963346);(0.07809160195710357,-0.33675750044341823,1.3626368406693754);(0.009357406873723828,-0.15359844711776516,1.4977813723962126);(0.08043422840954956,-0.3250366344785287,1.3584284621755895);(-0.0009180613565236695,0.0060748869815872,1.3723623889963446);(-0.09775577567098442,-0.017558743033368795,1.1819035771767912);(0.0858604564559668,0.36459706279281834,1.3687088030855474);(-0.0805349581646711,0.3794574544096396,1.1000278505961714);(-0.004709296743848956,0.695047448601763,1.4024085018317518);(-0.11598563648341004,0.7695690498018668,1.016603595344287);(-0.006738153170326389,0.7381289109850333,1.3979095208923635);(-0.11793403781531159,0.8204384550714896,1.006051278440219);(0.07757688604714569,0.8177561268473075,1.3828609946648893);(-0.010145124863365329,0.881863604512255,0.9267860117833433);
6,joints,(0.03495522283022636,-0.6567090023414673,1.3797491207680648);(-0.005268871113607944,-0.6896921265976014,1.3893915951213782);(-0.005091934725592197,-0.6897847522155823,1.3901963025293296);(-0.005511365160296024,-0.690375017012793,1.3901587814054435);(0.00046302445237868944,-0.6817470658676209,1.3594585597476905);(0.0010701312870287291,-0.6829353440658631,1.3589136168322509);(0.00035288624470466295,-0.6840417850868287,1.3591536819896644);(-0.11381133206183677,-0.6623361576454224,1.435197153683657);(-0.09505678273732429,-0.6422304380790772,1.2868410703687911);(0.005221762433698117,-0.6298271883384766,1.3970825165471976);(0.010499712750365674,-0.6221584547416749,1.3543286487421935);(-0.08795292608434921,-0.460022108639914,1.5083478778562491);(-0.06679773449892765,-0.4890436399833741,1.190113568302149);(-0.0385730583499617,-0.23371435889168402,1.542550468441004);(0.04435303501789802,-0.3065045941726746,1.23485572039699);(0.051497314795901715,-0.19809690305157324,1.5069760471544211);(0.09875647418205971,-0.35622103699608465,1.4083656609020179);(0.06378949873154396,-0.17539200374050756,1.4942490249834006);(0.1106583445519709,-0.36082802900238653,1.424460807438845);(0.057663318440368115,-0.20256051608486791,1.4859072357377952);(0.08772085301583046,-0.3807400632755341,1.4209375619850104);(0.04973599754278892,-0.20258802362843176,1.4954534858426993);(0.08961565487091774,-0.3651703763858857,1.4141781717500632);(0.0058457075804972045,-0.002407386909562541,1.378543609376902);(-0.08680768616492515,-0.030830656188863707,1.1886315956673568);(0.07815111868088478,0.36106528154448847,1.3774784445724433);(-0.07238688252861267,0.3666138779266296,1.0976626515350287);(-0.016648599207351268,0.6889684926612792,1.415691578384394);(-0.10705846108491188,0.7585644852264343,0.994724267717356);(-0.01685967601830727,0.7322534453018127,1.4120043903551047);(-0.10899895735080009,0.8093759547813354,0.982308918233866);(0.06224929980938667,0.8076493274314819,1.3965970590672439);(-0.0017458678036428102,0.8687651883705078,0.9000986158809607);
7,joints,(0.022162314626505045,-0.6327727129665865,1.3853472832733464);(-0.016320884105632635,-0.6647081663815035,1.3990201492005658);(-0.01612051936692986,-0.6648123553005709,1.3997865010196042);(-0.016507867601583334,-0.665532558223392,1.399743473916657);(-0.00817427771992478,-0.6591113498417391,1.3659927014404607);(-0.007535375532577368,-0.6602077772823824,1.365412971764214);(-0.008217774209449621,-0.6614022543636813,1.3656714100533796);(-0.11503263178176674,-0.6334530403820529,1.4093854863339734);(-0.08659319939918313,-0.6220994880405917,1.2916557256275487);(-0.003775101032922598,-0.6032150080410494,1.410154199987061);(0.003121309104492334,-0.599581151267673,1.3624761168056798);(-0.11664974304742608,-0.45173251535573145,1.4762753907734227);(-0.03989381889707837,-0.4720926573483004,1.2036947298938108);(-0.10677664342231545,-0.2349621495214953,1.5290112260872197);(0.03898419824533668,-0.2545283129421725,1.2424311328822446);(0.011019349220325617,-0.1735794534889712,1.536013535051949);(0.10446292546682563,-0.18778169061818262,1.3683857161694837);(0.025744136544992594,-0.13738135900178094,1.5324037138515783);(0.12125218299322334,-0.16872693504967828,1.4077592406565023);(0.026609663042356638,-0.15863518323578973,1.5277340028578115);(0.09843498853140083,-0.18742166366257806,1.421578309326775);(0.01543341961794105,-0.17345465626397272,1.529469779520638);(0.0988974311678907,-0.19127279426732202,1.3835694033795667);(-0.018170203891465994,0.0028531318547473494,1.3906808708006215);(-0.08222738641209397,-0.025411225853647176,1.2041996333891225);(0.006855297955801157,0.366532803514813,1.3899659056359601);(-0.05825028742558751,0.36624398920855383,1.08966482320369);(-0.02823362487263474,0.6967600295337186,1.4186624650055242);(-0.09727697807259354,0.7591201970370756,0.9821685616070104);(-0.024139277514884802,0.7401780793460355,1.4145462203913999);(-0.10100061806745324,0.8096837708743558,0.9702349070602727);(0.05776358035497871,0.8133886763843046,1.3902543474131894);(0.0021624864368936098,0.8639880726130948,0.891299790530808);
8,joints,(0.01135911224512607,-0.6258754098014822,1.3762030901809996);(-0.027801061141209303,-0.6546291672782888,1.3773315439423388);(-0.027533738034681975,-0.6547512375907888,1.3780115286310977);(-0.027942607271389662,-0.6554374062614431,1.378219139059431);(-0.01807559849591702,-0.6490110122756948,1.351877127071268);(-0.01744117783279866,-0.6500900351600637,1.3513426484962767);(-0.018088406043963133,-0.6512998902397146,1.3514523210426634);(-0.12217298345537633,-0.6219180190162649,1.3814601714214152);(-0.08271012464435548,-0.6084080898361196,1.2672057116826838);(-0.012528842407183348,-0.5929679238395681,1.385856036325342);(-0.005969127732233702,-0.5908226334648122,1.3496212812563246);(-0.12405748488278837,-0.44146507616805925,1.4482976014217204);(-0.03413274148376435,-0.4527896606521596,1.1912434513171977);(-0.12144221933455915,-0.2403030359344472,1.4926111961206263);(0.04375143526224643,-0.23016267653274433,1.2142471785148448);(0.0029626282873585832,-0.15642130013275043,1.4993905837138957);(0.13746509878067523,-0.1343436204986562,1.322136477330125);(0.015162156802697481,-0.11397178109455006,1.4913847411474055);(0.16474234489826708,-0.10311345394420521,1.346916878824479);(0.021600829345269502,-0.13188437755870716,1.4918499852021998);(0.15220894841579943,-0.11739842977094547,1.3551089244386023);(0.004853287619633974,-0.1527537369327535,1.4945015276273554);(0.13911611763863116,-0.13313538964557545,1.332524277498371);(-0.03748456025393456,0.01217013400328263,1.4115956986745661);(-0.08512946786256284,-0.013424173106430924,1.2251438091000384);(-0.04015441806884259,0.39003765944671737,1.4510588461955851);(-0.05442731464179009,0.37758702401352034,1.1185177976688212);(-0.047876690606491266,0.7437067068023692,1.5156237448057002);(-0.0977234040376708,0.772939924041749,1.0232923442920512);(-0.03898186990888566,0.7907084858818064,1.5141323918899363);(-0.10246464060516805,0.8233843481941233,1.0116694683631724);(0.05013048080830127,0.8516265190048228,1.4845870102247065);(-0.002743167894797026,0.8748172557754527,0.9282238895496195);
9,joints,(0.0005417009183240895,-0.6323762361022508,1.3645857432475195);(-0.040596951793782615,-0.6544027749511278,1.3710819305470094);(-0.04028281110142937,-0.6545206133338487,1.3717752815773592);(-0.040611772861235046,-0.6552217427703416,1.371912077962409);(-0.03290275956308117,-0.6501575533362901,1.3441219823052988);(-0.032255210976951026,-0.6512206021758592,1.3435184387108192);(-0.03285211424147358,-0.6524046484443223,1.343775468840252);(-0.12752953271185627,-0.6149208370658433,1.3999948622276888);(-0.09174751589810123,-0.6007211629363572,1.2725800918033228);(-0.018870865058057212,-0.5950097266646898,1.3794107110788927);(-0.013036691646926307,-0.5935901824447191,1.342201182580541);(-0.12332761014615765,-0.4318637076827562,1.4744182200720415);(-0.04823198641454449,-0.44265891351428394,1.1900157155087099);(-0.1214123676232027,-0.22896091379847888,1.506967139392148);(0.013328774768955803,-0.2135625753613985,1.1808755518486604);(-0.0037891427687334056,-0.11652234681573276,1.492694598584424);(0.11843509127581844,-0.10141856708255176,1.241003637163888);(0.010854273039944268,-0.06962626912322406,1.4844075562050447);(0.1529856984802557,-0.07106913366046314,1.2416294188788042);(0.014898075658924675,-0.08055695631232623,1.4804443092634783);(0.1267444257923437,-0.0820298615905321,1.2550192372491464);(-0.0008610496929811473,-0.10885896273579959,1.4857533098747835);(0.12743659963095913,-0.09784675129380588,1.2496859030416116);(-0.04777390050505867,0.019584860460194312,1.4248067708304033);(-0.08912633831416836,-0.005614682293204106,1.2324711577584848);(-0.057521794054560565,0.3981802042511427,1.4538385243704424);(-0.05592808133726587,0.3854424532440626,1.1344047905495271);(-0.0802297508976387,0.7594569500473464,1.500777226834546);(-0.10486464301859608,0.7820895489242995,1.0459458054592714);(-0.0719813425726222,0.8069368775871718,1.4969517411282167);(-0.11010943825160732,0.8327009256866896,1.0356261254837618);(0.02286051114285717,0.8646568234947646,1.466041830330144);(-0.007637002568595314,0.8817914303329909,0.9438130678227052);
10,joints,(-0.008309110503140121,-0.6327179538073961,1.3810697689736675);(-0.05008203114146295,-0.6542905436816637,1.3907570101404976);(-0.04976078073257509,-0.6544760929408495,1.3914625614965748);(-0.050097280617299705,-0.6551359759631579,1.3915189363146614);(-0.04405285740965906,-0.6496346460643236,1.3623881924981665);(-0.04343460450643602,-0.6507301794352953,1.3618410404855799);(-0.04392933050865236,-0.6518736349406664,1.3620791610414575);(-0.13622995043868127,-0.6020525561633532,1.4266335152173828);(-0.10738601858491006,-0.5900912748637621,1.2900734923864197);(-0.02699420179003778,-0.5955304371180956,1.396829065688927);(-0.022200263540688187,-0.5925629006686632,1.3586535982871841);(-0.12861856396073404,-0.4143831299605791,1.5102614618922066);(-0.06270215517604652,-0.4278290139499132,1.2038487799549888);(-0.12122821013206544,-0.20171247590212266,1.5276918865824531);(-0.035636890183630615,-0.18628253210215012,1.1680789448405098);(-0.000709391634407669,-0.039362886733097235,1.5088437058115791);(0.023092300195750565,-0.038522833770794074,1.1782760925675224);(0.012520283956584305,0.019007884153443174,1.5015530295754265);(0.03707154889827666,-0.0010509116563026145,1.1675909020090889);(0.017942607898768753,0.015470966884213285,1.4953027673149895);(0.03770815630680022,-0.0037750488135043815,1.176666469135363);(0.0025779460859864656,-0.026260459608120127,1.5006366677666496);(0.029470883805808396,-0.0295360775652353,1.183404789128382);(-0.05982578496212068,0.03708261270196994,1.4464382685805153);(-0.0934599856542975,0.013225531393009023,1.238188133397181);(-0.05752481656843725,0.41775144469113906,1.4985877581024956);(-0.056252117704096466,0.40503941308827957,1.1504663683558296);(-0.0891678449394733,0.7778490317997511,1.5535795994187187);(-0.1074744476633698,0.8060402406391676,1.0683404959822487);(-0.08190677870759669,0.8248909844097669,1.5506352342749428);(-0.11334784279340807,0.8560691012081678,1.0584882952357124);(0.016895249981936783,0.8833534849819715,1.526702479281504);(-0.0033272723364264067,0.9046988619503553,0.9633304931307625);
